provider_id,year_month,claims_n,members_unique_n,billed_total,approved_total,avg_claim_amount,median_claim_amount,p95_claim_amount,emergency_claims_n,inpatient_claims_n,preventive_claims_n,duplicate_claims_n,suspicious_claims_n,dx_proc_mismatch_n,high_severity_share,suspicious_claim_ratio,provider_type,specialty_group,provider_archetype,cost_vs_peer_index,utilization_density_index,anomaly_score_provider,provider_alert_level
PRV00036,2024-06,5,5,1170.55,986.72,234.10999999999999,225.71,442.78799999999995,0,0,0,0,1,0,0.2,0.2,Pharmacy,Pharmacy,Normal,0.827,1.0,0.08,Normal
PRV00036,2024-07,7,7,997.84,905.46,142.54857142857142,106.01,298.77799999999996,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Normal,0.472,1.0,0.01,Normal
PRV00036,2024-08,5,5,909.04,802.3299999999999,181.808,137.07,355.256,0,0,0,0,1,0,0.2,0.2,Pharmacy,Pharmacy,Normal,0.651,1.0,0.08,Normal
PRV00036,2024-09,4,4,1132.65,862.9499999999999,283.1625,276.76,479.503,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Normal,0.95,1.0,0.01,Normal
PRV00036,2024-10,2,2,240.93,222.89,120.465,120.465,153.8685,0,0,1,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Normal,0.579,1.0,0.01,Normal
PRV00036,2024-11,7,7,1064.08,1004.69,152.01142857142855,158.26,233.14199999999997,0,0,0,0,0,0,0.429,0.0,Pharmacy,Pharmacy,Normal,0.524,1.0,0.01,Normal
PRV00036,2024-12,3,3,596.13,526.64,198.71,183.29,265.613,0,0,2,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Normal,0.729,1.0,0.01,Normal
PRV00036,2025-01,6,6,1478.35,1167.93,246.39166666666665,304.09000000000003,339.0775,0,0,0,0,0,0,0.167,0.0,Pharmacy,Pharmacy,Normal,1.03,1.0,0.018,Normal
PRV00036,2025-02,5,5,859.18,756.94,171.83599999999998,125.5,308.328,0,0,1,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Normal,0.677,1.0,0.01,Normal
PRV00036,2025-03,5,5,1079.68,943.4,215.936,205.72,345.392,0,0,0,1,1,0,0.2,0.2,Pharmacy,Pharmacy,Normal,0.923,1.0,0.08,Normal
PRV00036,2025-04,6,6,1105.8200000000002,1029.02,184.30333333333337,121.92,416.8775,0,0,1,0,0,0,0.167,0.0,Pharmacy,Pharmacy,Normal,0.762,1.0,0.01,Normal
PRV00036,2025-05,3,3,586.1800000000001,578.58,195.39333333333335,134.23,313.04200000000003,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Normal,0.792,1.0,0.01,Normal
PRV00036,2025-06,4,4,702.74,594.91,175.685,199.805,227.252,0,0,0,0,1,0,0.25,0.25,Pharmacy,Pharmacy,Normal,0.721,1.0,0.098,Normal
PRV00036,2025-07,2,2,574.71,480.21,287.355,287.355,432.86249999999995,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Normal,0.919,1.0,0.01,Normal
PRV00036,2025-08,4,4,895.87,807.83,223.9675,148.95,469.64649999999983,0,0,0,0,1,0,0.0,0.25,Pharmacy,Pharmacy,Normal,0.68,1.0,0.098,Normal
PRV00036,2025-09,7,7,1027.94,851.69,146.84857142857143,115.99,295.05999999999995,0,0,1,0,1,0,0.143,0.143,Pharmacy,Pharmacy,Normal,0.555,1.0,0.06,Normal
PRV00036,2025-10,3,3,480.49,449.58000000000004,160.16333333333333,156.95,263.618,0,0,1,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Normal,0.647,1.0,0.01,Normal
PRV00036,2025-12,6,6,814.55,708.39,135.75833333333333,130.22,173.3125,0,0,0,0,1,0,0.0,0.167,Pharmacy,Pharmacy,Normal,0.466,1.0,0.068,Normal
PRV00037,2024-01,18,18,4291.360000000001,3709.42,238.40888888888892,220.57,559.2559999999995,1,0,0,0,0,0,0.056,0.0,Clinic,General Medicine,Normal,0.525,1.0,0.01,Normal
PRV00037,2024-02,14,14,3210.31,2830.06,229.30785714285713,174.88,486.46049999999997,1,0,2,0,2,0,0.0,0.143,Clinic,General Medicine,Normal,0.557,1.0,0.06,Normal
PRV00037,2024-03,14,13,4794.68,4203.96,342.4771428571429,307.95,736.0969999999998,0,0,4,0,3,0,0.143,0.214,Clinic,General Medicine,Normal,0.731,1.077,0.085,Normal
PRV00037,2024-04,17,17,8351.0,7445.85,491.2352941176471,244.94,1246.6499999999974,2,0,2,0,1,0,0.059,0.059,Clinic,General Medicine,Normal,1.007,1.0,0.032,Normal
PRV00037,2024-05,17,17,4620.79,3995.79,271.81117647058824,197.53,815.7019999999998,5,0,3,1,2,0,0.118,0.118,Clinic,General Medicine,Normal,0.744,1.0,0.051,Normal
PRV00037,2024-06,21,21,24933.8,22191.59,1187.3238095238096,234.56,2784.29,6,0,2,2,2,0,0.048,0.095,Clinic,General Medicine,Normal,2.703,1.0,0.469,Watchlist
PRV00037,2024-07,17,17,7470.08,6499.429999999999,439.4164705882353,258.51,1423.7239999999997,3,0,0,1,1,0,0.0,0.059,Clinic,General Medicine,Normal,1.031,1.0,0.038,Normal
PRV00037,2024-08,14,14,2858.88,2554.28,204.2057142857143,179.15,331.23199999999997,2,0,0,1,2,0,0.071,0.143,Clinic,General Medicine,Normal,0.592,1.0,0.06,Normal
PRV00037,2024-09,22,22,48527.83,44206.84,2205.810454545455,208.155,9428.450999999995,7,0,0,2,4,0,0.227,0.182,Clinic,General Medicine,Normal,5.227,1.0,1.13,High Alert
PRV00037,2024-10,19,19,4856.69,4533.41,255.6152631578947,235.17,390.5819999999993,0,0,0,0,3,0,0.053,0.158,Clinic,General Medicine,Normal,0.633,1.0,0.065,Normal
PRV00037,2024-11,24,24,8306.86,7288.8,346.1191666666667,168.325,987.7729999999996,4,0,1,0,3,0,0.0,0.125,Clinic,General Medicine,Normal,0.83,1.0,0.054,Normal
PRV00037,2024-12,21,21,8787.63,7880.33,418.4585714285714,142.68,1150.95,1,0,4,1,1,0,0.0,0.048,Clinic,General Medicine,Normal,0.991,1.0,0.027,Normal
PRV00037,2025-01,17,17,8089.2,7019.44,475.83529411764704,286.69,1407.3799999999997,6,0,1,0,1,0,0.059,0.059,Clinic,General Medicine,Normal,0.993,1.0,0.031,Normal
PRV00037,2025-02,20,20,6297.47,5442.66,314.87350000000004,187.645,884.2740000000001,1,0,1,0,2,0,0.15,0.1,Clinic,General Medicine,Normal,0.8,1.0,0.045,Normal
PRV00037,2025-03,19,19,4167.38,3650.86,219.33578947368423,152.89,523.2079999999997,3,0,2,0,2,0,0.0,0.105,Clinic,General Medicine,Normal,0.524,1.0,0.047,Normal
PRV00037,2025-04,16,16,3992.94,3496.55,249.55875,200.45499999999998,468.775,0,0,0,0,0,0,0.062,0.0,Clinic,General Medicine,Normal,0.545,1.0,0.01,Normal
PRV00037,2025-05,20,19,4719.85,4289.83,235.9925,146.56,769.0325000000003,0,0,0,0,3,0,0.0,0.15,Clinic,General Medicine,Normal,0.598,1.053,0.062,Normal
PRV00037,2025-06,22,22,7009.469999999999,6225.43,318.6122727272727,225.10000000000002,837.1169999999997,1,0,1,0,2,0,0.091,0.091,Clinic,General Medicine,Normal,0.802,1.0,0.042,Normal
PRV00037,2025-07,16,16,3766.85,3376.06,235.428125,165.475,588.2625,1,0,5,1,5,0,0.062,0.312,Clinic,General Medicine,Normal,0.588,1.0,0.119,Normal
PRV00037,2025-08,23,22,6388.62,5658.67,277.76608695652175,223.29,551.9379999999999,4,0,0,0,1,0,0.13,0.043,Clinic,General Medicine,Normal,0.634,1.045,0.025,Normal
PRV00037,2025-09,14,14,7266.66,6848.160000000001,519.0471428571428,254.7,1775.476999999999,3,0,0,0,0,0,0.071,0.0,Clinic,General Medicine,Normal,1.357,1.0,0.099,Normal
PRV00037,2025-10,24,24,7517.18,6458.78,313.21583333333336,286.20000000000005,676.9204999999998,1,0,3,0,3,0,0.0,0.125,Clinic,General Medicine,Normal,0.722,1.0,0.054,Normal
PRV00037,2025-11,17,17,7349.16,6867.55,432.3035294117647,149.89,2054.0519999999988,1,0,2,1,1,0,0.059,0.059,Clinic,General Medicine,Normal,1.086,1.0,0.052,Normal
PRV00037,2025-12,16,16,4494.31,3901.95,280.894375,242.33499999999998,523.5375,2,0,4,0,0,0,0.125,0.0,Clinic,General Medicine,Normal,0.604,1.0,0.01,Normal
PRV00038,2024-01,18,18,15001.79,11943.24,833.4327777777778,357.63,3534.7134999999967,2,2,3,2,3,1,0.111,0.167,Hospital,Internal Medicine,Expensive,0.583,1.0,0.094,Normal
PRV00038,2024-02,10,10,9686.119999999999,7657.2,968.6119999999999,364.115,4022.5984999999932,0,1,0,0,0,0,0.2,0.0,Hospital,Internal Medicine,Expensive,0.704,1.0,0.036,Normal
PRV00038,2024-03,15,14,5309.33,4657.36,353.95533333333333,296.5,779.8139999999994,2,0,0,0,3,0,0.133,0.2,Hospital,Internal Medicine,Expensive,0.207,1.071,0.106,Normal
PRV00038,2024-04,9,9,4087.58,3422.34,454.17555555555555,303.21,1443.3919999999994,3,0,3,1,1,0,0.111,0.111,Hospital,Internal Medicine,Expensive,0.306,1.0,0.075,Normal
PRV00038,2024-05,19,19,5970.19,5383.54,314.22052631578947,237.27,587.823999999998,0,1,2,1,2,0,0.053,0.105,Hospital,Internal Medicine,Expensive,0.418,1.0,0.073,Normal
PRV00038,2024-06,12,12,91523.82999999999,83591.48,7626.985833333332,399.41499999999996,39261.66549999994,1,3,1,0,1,0,0.333,0.083,Hospital,Internal Medicine,Expensive,3.706,1.0,0.742,High Alert
PRV00038,2024-07,14,14,5111.25,4332.7,365.0892857142857,315.62,674.2524999999999,2,0,0,1,1,0,0.0,0.071,Hospital,Internal Medicine,Expensive,0.204,1.0,0.061,Normal
PRV00038,2024-08,17,17,81062.24,69326.84999999999,4768.36705882353,659.24,21244.693999999967,3,5,1,0,2,0,0.353,0.118,Hospital,Internal Medicine,Expensive,3.296,1.0,0.651,High Alert
PRV00038,2024-09,12,12,73949.2,72322.48,6162.433333333333,253.22500000000002,32529.26049999996,1,1,0,0,1,0,0.083,0.083,Hospital,Internal Medicine,Expensive,4.5,1.0,0.94,High Alert
PRV00038,2024-10,8,8,40024.13,30479.15,5003.01625,737.345,21658.708999999988,2,2,0,0,0,0,0.375,0.0,Hospital,Internal Medicine,Expensive,2.612,1.0,0.439,Watchlist
PRV00038,2024-11,20,20,34101.299999999996,26101.78,1705.0649999999998,575.8050000000001,4042.47650000001,2,7,1,1,1,1,0.45,0.05,Hospital,Internal Medicine,Expensive,1.24,1.0,0.113,Normal
PRV00038,2024-12,21,21,15759.289999999999,13820.95,750.4423809523809,249.25,4155.8,3,2,3,1,1,0,0.143,0.048,Hospital,Internal Medicine,Expensive,0.569,1.0,0.053,Normal
PRV00038,2025-01,17,17,34639.87,32705.899999999998,2037.639411764706,363.41,6882.369999999981,1,2,1,0,0,0,0.294,0.0,Hospital,Internal Medicine,Expensive,0.764,1.0,0.036,Normal
PRV00038,2025-02,18,18,14095.51,12724.25,783.0838888888889,337.81,3502.6174999999985,2,2,1,1,2,0,0.111,0.111,Hospital,Internal Medicine,Expensive,0.571,1.0,0.075,Normal
PRV00038,2025-03,10,10,14227.97,11354.490000000002,1422.797,353.975,5279.470999999996,1,2,1,1,2,0,0.2,0.2,Hospital,Internal Medicine,Expensive,0.801,1.0,0.106,Normal
PRV00038,2025-04,17,17,8523.65,7693.96,501.3911764705882,296.31,1361.4499999999994,2,2,2,0,1,0,0.176,0.059,Hospital,Internal Medicine,Expensive,0.279,1.0,0.057,Normal
PRV00038,2025-05,12,12,16607.96,15029.880000000001,1383.9966666666667,398.4,4947.522499999999,5,2,0,1,2,0,0.25,0.167,Hospital,Internal Medicine,Expensive,1.735,1.0,0.278,Watchlist
PRV00038,2025-06,7,7,1751.6399999999999,1479.34,250.2342857142857,217.5,524.5129999999999,1,0,1,0,2,0,0.143,0.286,Hospital,Internal Medicine,Expensive,0.183,1.0,0.136,Normal
PRV00038,2025-07,12,12,7412.18,6468.75,617.6816666666667,392.91999999999996,1545.0339999999992,2,3,0,0,1,0,0.25,0.083,Hospital,Internal Medicine,Expensive,0.49,1.0,0.065,Normal
PRV00038,2025-08,13,13,7890.59,7023.02,606.9684615384615,466.12,1566.5359999999978,2,3,1,0,0,0,0.308,0.0,Hospital,Internal Medicine,Expensive,0.497,1.0,0.036,Normal
PRV00038,2025-09,12,12,148259.79,137799.15,12354.9825,1226.88,59862.09099999992,1,5,0,0,1,0,0.417,0.083,Hospital,Internal Medicine,Expensive,4.527,1.0,0.947,High Alert
PRV00038,2025-10,21,21,9878.880000000001,8756.92,470.4228571428572,299.76,1229.83,2,3,4,2,2,0,0.19,0.095,Hospital,Internal Medicine,Expensive,0.42,1.0,0.069,Normal
PRV00038,2025-11,22,22,185773.49,164074.13,8444.249545454544,259.555,56979.16699999996,4,5,0,0,3,1,0.273,0.136,Hospital,Internal Medicine,Expensive,4.494,1.0,0.957,High Alert
PRV00038,2025-12,15,15,27372.65,22439.69,1824.8433333333335,269.23,7319.615999999985,0,3,1,0,1,0,0.267,0.067,Hospital,Internal Medicine,Expensive,1.295,1.0,0.133,Normal
PRV00039,2024-01,1,1,501.95,407.14,501.95,501.95,501.95,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,1.258,1.0,0.1,Normal
PRV00039,2024-02,3,3,1287.48,1117.34,429.16,219.2,892.31,0,0,3,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,1.283,1.0,0.107,Normal
PRV00039,2024-03,3,3,1022.73,873.07,340.91,405.15,497.99399999999997,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.7,1.0,0.036,Normal
PRV00039,2024-04,1,1,215.27,167.12,215.27,215.27,215.27,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.396,1.0,0.036,Normal
PRV00039,2024-05,2,2,442.09,367.44,221.045,221.045,265.2935,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.534,1.0,0.036,Normal
PRV00039,2024-06,1,1,241.68,241.68,241.68,241.68,241.68,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.533,1.0,0.036,Normal
PRV00039,2024-07,6,6,2835.26,2523.63,472.54333333333335,381.78499999999997,1037.6825,0,0,0,0,0,0,0.167,0.0,Imaging,Radiology,Expensive,1.682,1.0,0.206,Normal
PRV00039,2024-08,6,6,2406.33,2103.89,401.055,236.48000000000002,1025.615,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,1.435,1.0,0.145,Normal
PRV00039,2024-10,4,4,1323.83,1249.4,330.9575,365.525,410.5175,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,1.124,1.0,0.067,Normal
PRV00039,2024-11,2,2,367.03,325.2,183.515,183.515,185.3915,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.47,1.0,0.036,Normal
PRV00039,2024-12,6,6,1811.7,1597.23,301.95,269.105,526.855,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.8,1.0,0.036,Normal
PRV00039,2025-01,2,2,457.71,375.03999999999996,228.855,228.855,267.9915,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.576,1.0,0.036,Normal
PRV00039,2025-02,2,2,794.36,697.51,397.18,397.18,607.9599999999999,0,0,1,0,0,0,0.5,0.0,Imaging,Radiology,Expensive,0.835,1.0,0.036,Normal
PRV00039,2025-03,3,3,916.36,794.6800000000001,305.4533333333333,382.9,392.089,0,0,0,0,0,0,0.333,0.0,Imaging,Radiology,Expensive,0.564,1.0,0.036,Normal
PRV00039,2025-04,3,3,763.29,676.68,254.42999999999998,250.06,380.263,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.664,1.0,0.036,Normal
PRV00039,2025-05,3,3,7734.9,6432.629999999999,2578.2999999999997,1843.91,5105.464999999999,0,0,0,0,0,0,0.333,0.0,Imaging,Radiology,Expensive,5.04,1.0,1.046,High Alert
PRV00039,2025-06,3,3,1648.06,1492.0,549.3533333333334,543.62,909.929,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.856,1.0,0.036,Normal
PRV00039,2025-07,6,6,2451.84,2148.66,408.64000000000004,392.495,735.7,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.83,1.0,0.036,Normal
PRV00039,2025-08,2,2,454.19,413.53,227.095,227.095,259.36449999999996,0,0,1,0,1,0,0.0,0.5,Imaging,Radiology,Expensive,0.789,1.0,0.211,Normal
PRV00039,2025-09,3,3,1236.4899999999998,1031.8600000000001,412.16333333333324,387.4,512.833,0,0,0,0,0,0,0.333,0.0,Imaging,Radiology,Expensive,1.174,1.0,0.079,Normal
PRV00039,2025-10,5,5,4092.3900000000003,3550.43,818.4780000000001,982.09,1257.392,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,2.123,1.0,0.317,Watchlist
PRV00039,2025-11,1,1,154.6,142.64,154.6,154.6,154.6,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Expensive,0.281,1.0,0.036,Normal
PRV00039,2025-12,3,3,526.85,485.5,175.61666666666667,157.16,240.203,0,0,0,0,1,0,0.333,0.333,Imaging,Radiology,Expensive,0.605,1.0,0.153,Normal
PRV00040,2024-01,15,15,5930.38,5083.150000000001,395.3586666666667,397.99,909.2399999999998,1,0,2,0,3,0,0.0,0.2,Clinic,Pediatrics,Suspicious,0.871,1.0,0.21,Normal
PRV00040,2024-02,16,16,10281.89,8746.91,642.618125,478.265,1594.8725,4,0,1,0,4,0,0.062,0.25,Clinic,Pediatrics,Suspicious,1.561,1.0,0.368,Watchlist
PRV00040,2024-03,7,7,5852.59,4566.92,836.0842857142858,371.73,2109.0039999999995,2,0,0,1,4,0,0.143,0.571,Clinic,Pediatrics,Suspicious,1.785,1.0,0.536,High Alert
PRV00040,2024-04,14,14,25393.350000000002,21769.4,1813.8107142857145,304.99,8643.432999999995,5,0,3,0,6,0,0.071,0.429,Clinic,Pediatrics,Suspicious,3.718,1.0,0.97,High Alert
PRV00040,2024-05,11,11,3547.81,3029.18,322.5281818181818,201.71,675.5799999999999,2,0,1,0,2,0,0.0,0.182,Clinic,Pediatrics,Suspicious,0.883,1.0,0.204,Normal
PRV00040,2024-06,21,21,16526.84,13885.64,786.9923809523809,428.08,1858.04,6,0,3,0,8,0,0.143,0.381,Clinic,Pediatrics,Suspicious,1.791,1.0,0.471,Watchlist
PRV00040,2024-07,11,11,22299.489999999998,17378.46,2027.2263636363634,408.62,9556.76,1,0,0,1,8,0,0.0,0.727,Clinic,Pediatrics,Suspicious,4.756,1.0,1.333,High Alert
PRV00040,2024-08,24,24,17106.83,14149.789999999999,712.7845833333334,417.46,1454.4939999999997,3,0,3,0,8,0,0.125,0.333,Clinic,Pediatrics,Suspicious,2.066,1.0,0.523,High Alert
PRV00040,2024-09,19,19,8696.12,6746.66,457.6905263157895,431.88,825.1579999999991,4,0,2,0,7,0,0.105,0.368,Clinic,Pediatrics,Suspicious,1.084,1.0,0.29,Watchlist
PRV00040,2024-10,22,22,9112.49,7058.6900000000005,414.2040909090909,362.49,765.463,1,0,4,0,11,0,0.136,0.5,Clinic,Pediatrics,Suspicious,1.026,1.0,0.322,Watchlist
PRV00040,2024-11,23,23,8825.62,7345.67,383.7226086956522,332.89,814.9019999999997,6,0,3,0,8,0,0.217,0.348,Clinic,Pediatrics,Suspicious,0.92,1.0,0.262,Watchlist
PRV00040,2024-12,19,19,7493.13,5996.76,394.3752631578947,316.11,787.2839999999998,2,0,3,1,12,0,0.158,0.632,Clinic,Pediatrics,Suspicious,0.934,1.0,0.361,Watchlist
PRV00040,2025-01,19,19,8168.49,6229.86,429.92052631578946,300.94,1047.215,1,0,3,1,10,0,0.053,0.526,Clinic,Pediatrics,Suspicious,0.898,1.0,0.324,Watchlist
PRV00040,2025-02,18,18,9043.21,7565.29,502.4005555555555,272.565,1397.8829999999984,4,0,0,0,7,0,0.111,0.389,Clinic,Pediatrics,Suspicious,1.276,1.0,0.345,Watchlist
PRV00040,2025-03,14,14,6579.11,5177.16,469.93642857142856,359.095,1062.7709999999997,1,0,1,0,6,0,0.143,0.429,Clinic,Pediatrics,Suspicious,1.123,1.0,0.321,Watchlist
PRV00040,2025-04,12,11,2957.9900000000002,2306.03,246.4991666666667,211.55,564.9385,2,0,1,1,5,0,0.083,0.417,Clinic,Pediatrics,Suspicious,0.538,1.091,0.286,Watchlist
PRV00040,2025-05,23,23,7210.06,6050.06,313.4808695652174,312.91,518.262,1,0,2,1,8,0,0.087,0.348,Clinic,Pediatrics,Suspicious,0.795,1.0,0.262,Watchlist
PRV00040,2025-06,8,8,3178.84,2487.89,397.355,250.81,1061.1459999999995,0,0,1,0,4,0,0.0,0.5,Clinic,Pediatrics,Suspicious,1.0,1.0,0.315,Watchlist
PRV00040,2025-07,16,16,7925.54,6260.879999999999,495.34625,371.72,1280.065,3,0,4,0,7,0,0.062,0.438,Clinic,Pediatrics,Suspicious,1.237,1.0,0.353,Watchlist
PRV00040,2025-08,12,11,4872.49,4097.71,406.0408333333333,281.87,929.7594999999995,2,0,2,0,4,0,0.083,0.333,Clinic,Pediatrics,Suspicious,0.926,1.091,0.257,Watchlist
PRV00040,2025-09,13,13,4826.32,3980.99,371.25538461538457,300.92,829.9339999999994,1,0,1,0,3,0,0.077,0.231,Clinic,Pediatrics,Suspicious,0.971,1.0,0.221,Watchlist
PRV00040,2025-10,22,22,11252.22,8795.51,511.46454545454543,349.5,1803.0174999999992,2,0,1,1,11,0,0.0,0.5,Clinic,Pediatrics,Suspicious,1.179,1.0,0.36,Watchlist
PRV00040,2025-11,20,20,11375.64,10179.43,568.7819999999999,260.545,1261.2365000000027,0,0,1,0,4,0,0.05,0.2,Clinic,Pediatrics,Suspicious,1.429,1.0,0.317,Watchlist
PRV00040,2025-12,25,25,13797.73,11496.73,551.9091999999999,405.08,1151.0799999999997,3,0,1,2,5,0,0.12,0.2,Clinic,Pediatrics,Suspicious,1.187,1.0,0.257,Watchlist
PRV00041,2024-01,16,16,36564.49,28546.479999999996,2285.280625,413.025,8434.877499999999,1,3,1,0,2,0,0.25,0.125,Hospital,Internal Medicine,Expensive,1.597,1.0,0.229,Watchlist
PRV00041,2024-02,15,15,16489.74,14377.16,1099.316,288.01,4953.131999999992,5,2,2,0,1,0,0.2,0.067,Hospital,Internal Medicine,Expensive,0.799,1.0,0.059,Normal
PRV00041,2024-03,14,14,23400.96,20941.7,1671.4971428571428,393.6,6973.529499999995,1,3,2,0,0,0,0.214,0.0,Hospital,Internal Medicine,Expensive,0.978,1.0,0.036,Normal
PRV00041,2024-04,10,10,12376.800000000001,10363.720000000001,1237.68,546.44,4464.263999999995,1,2,0,0,0,0,0.2,0.0,Hospital,Internal Medicine,Expensive,0.833,1.0,0.036,Normal
PRV00041,2024-05,22,22,16190.7,13850.93,735.9409090909091,453.95000000000005,2176.1444999999994,5,4,3,0,1,0,0.227,0.045,Hospital,Internal Medicine,Expensive,0.979,1.0,0.052,Normal
PRV00041,2024-06,15,15,25410.61,22809.58,1694.0406666666668,420.32,7230.009999999988,3,3,0,0,1,1,0.267,0.067,Hospital,Internal Medicine,Expensive,0.823,1.0,0.059,Normal
PRV00041,2024-07,18,18,10882.67,9440.4,604.5927777777778,403.78999999999996,1352.2719999999988,3,1,2,0,1,0,0.111,0.056,Hospital,Internal Medicine,Expensive,0.338,1.0,0.056,Normal
PRV00041,2024-08,13,13,13070.44,11484.7,1005.4184615384615,175.38,4450.54,1,2,3,0,1,1,0.231,0.077,Hospital,Internal Medicine,Expensive,0.695,1.0,0.063,Normal
PRV00041,2024-09,22,22,59289.9,51142.56,2694.995454545455,332.145,7551.549499999995,6,2,2,2,5,0,0.273,0.227,Hospital,Internal Medicine,Expensive,1.968,1.0,0.357,Watchlist
PRV00041,2024-10,18,18,9200.77,8343.24,511.1538888888889,282.52,1493.1644999999971,3,0,2,0,0,0,0.056,0.0,Hospital,Internal Medicine,Expensive,0.267,1.0,0.036,Normal
PRV00041,2024-11,11,11,7088.65,6430.67,644.4227272727272,318.63,2191.085,1,1,1,0,0,0,0.182,0.0,Hospital,Internal Medicine,Expensive,0.469,1.0,0.036,Normal
PRV00041,2024-12,9,9,9405.539999999999,8229.07,1045.06,227.08,4099.587999999999,2,2,0,1,2,0,0.333,0.222,Hospital,Internal Medicine,Expensive,0.792,1.0,0.114,Normal
PRV00041,2025-01,13,13,8635.19,7713.95,664.2453846153846,382.68,1649.851999999999,0,2,2,2,3,1,0.154,0.231,Hospital,Internal Medicine,Expensive,0.249,1.0,0.117,Normal
PRV00041,2025-02,11,11,66293.26,58070.04,6026.66,448.06,30778.885,3,3,1,0,1,1,0.455,0.091,Hospital,Internal Medicine,Expensive,4.395,1.0,0.917,High Alert
PRV00041,2025-03,18,17,20085.469999999998,16577.25,1115.8594444444443,415.935,3547.0189999999902,3,3,0,0,0,0,0.222,0.0,Hospital,Internal Medicine,Expensive,0.628,1.059,0.036,Normal
PRV00041,2025-04,23,23,42848.36,39601.24,1862.9721739130434,206.65,3399.3389999999968,0,2,2,0,2,0,0.174,0.087,Hospital,Internal Medicine,Expensive,1.037,1.0,0.076,Normal
PRV00041,2025-05,8,8,1617.42,1415.31,202.1775,144.07999999999998,435.0369999999999,0,0,1,0,0,0,0.0,0.0,Hospital,Internal Medicine,Expensive,0.254,1.0,0.036,Normal
PRV00041,2025-06,8,8,9359.039999999999,8702.09,1169.8799999999999,311.845,4070.9784999999983,0,2,2,0,0,0,0.375,0.0,Hospital,Internal Medicine,Expensive,0.856,1.0,0.036,Normal
PRV00041,2025-07,18,18,15323.84,13137.33,851.3244444444445,357.13,2849.6624999999976,3,3,0,1,1,0,0.278,0.056,Hospital,Internal Medicine,Expensive,0.675,1.0,0.056,Normal
PRV00041,2025-08,19,19,30343.86,25340.55,1597.0452631578949,256.39,3468.4679999999516,1,1,0,2,4,0,0.158,0.211,Hospital,Internal Medicine,Expensive,1.308,1.0,0.187,Normal
PRV00041,2025-09,18,18,7990.91,6774.610000000001,443.93944444444446,317.295,897.8839999999999,5,1,1,0,2,0,0.222,0.111,Hospital,Internal Medicine,Expensive,0.163,1.0,0.075,Normal
PRV00041,2025-10,16,16,30785.41,26163.749999999996,1924.088125,236.685,7483.7074999999995,2,3,0,1,1,0,0.438,0.062,Hospital,Internal Medicine,Expensive,1.717,1.0,0.237,Watchlist
PRV00041,2025-11,16,16,10687.22,9016.55,667.95125,275.265,2076.3725,4,1,1,0,0,0,0.125,0.0,Hospital,Internal Medicine,Expensive,0.355,1.0,0.036,Normal
PRV00041,2025-12,18,18,34445.700000000004,28509.63,1913.6500000000003,283.26,4955.874499999959,0,1,4,1,2,0,0.111,0.111,Hospital,Internal Medicine,Expensive,1.358,1.0,0.164,Normal
PRV00042,2024-01,3,3,445.83,405.16999999999996,148.60999999999999,138.45,201.171,0,0,0,0,1,0,0.0,0.333,Lab,Laboratory,Normal,0.309,1.0,0.127,Normal
PRV00042,2024-02,4,4,775.1999999999999,684.41,193.79999999999998,198.18,246.046,0,0,0,0,1,0,0.0,0.25,Lab,Laboratory,Normal,0.327,1.0,0.098,Normal
PRV00042,2024-03,3,3,540.91,503.31,180.3033333333333,178.65,216.576,0,0,0,0,0,0,0.333,0.0,Lab,Laboratory,Normal,0.424,1.0,0.01,Normal
PRV00042,2024-04,5,5,1509.79,1401.26,301.95799999999997,191.83,508.012,0,0,1,0,0,0,0.0,0.0,Lab,Laboratory,Normal,0.706,1.0,0.01,Normal
